"Час визита","Визиты","Просмотры","Посетители","Отказы"
"2023-07-13 14:00:00","17560","68918","17164","0.3597949886104784"
"2023-03-30 16:00:00","17554","70596","17196","0.26136493106984166"
"2023-05-23 20:00:00","17552","72550","17151","0.27204876937101186"
"2023-03-07 12:00:00","17551","64718","17116","0.3268759614836762"
"2023-07-10 14:00:00","17537","68139","17210","0.3728687916975538"
"2023-07-12 18:00:00","17528","80370","17027","0.3141259698767686"
"2023-07-08 15:00:00","17520","95316","17105","0.35428082191780824"
"2023-05-04 18:00:00","17519","77483","16781","0.2714196015754324"
"2023-04-07 14:00:00","17518","62966","16952","0.3158465578262359"
"2023-04-04 17:00:00","17517","68947","16981","0.29782497002911457"
"2023-04-03 12:00:00","17515","61908","17159","0.3162432200970597"
"2023-05-06 15:00:00","17505","80459","16852","0.29637246500999714"
"2023-04-25 17:00:00","17504","73802","16915","0.2827925045703839"
"2023-06-25 14:00:00","17504","78401","17106","0.3148994515539305"
"2023-06-18 22:00:00","17501","62775","17064","0.34478029826867035"
"2023-05-08 15:00:00","17491","81138","16749","0.281973586415871"
"2023-05-13 21:00:00","17491","79973","16860","0.2724829912526442"
"2023-06-21 18:00:00","17489","74310","17114","0.31276802561610156"
"2023-03-14 10:00:00","17488","68434","17047","0.3083828911253431"
"2023-03-16 12:00:00","17475","71110","17044","0.26552217453505006"
"2023-06-10 19:00:00","17474","79987","16918","0.28407920338789056"
"2023-04-13 17:00:00","17470","67005","16909","0.28752146536920437"
"2023-06-11 18:00:00","17469","79386","16878","0.28988493903486173"
"2023-07-01 12:00:00","17468","78238","17067","0.3185253034119533"
"2023-04-17 10:00:00","17462","65497","16995","0.29893482991638987"
"2023-06-25 11:00:00","17460","85457","17164","0.2949599083619702"
"2023-03-22 14:00:00","17455","70303","16856","0.26095674591807505"
"2023-06-13 22:00:00","17441","67227","16915","0.32572673585230205"
"2023-05-12 21:00:00","17439","78563","16802","0.2687654108607145"
"2023-03-17 15:00:00","17438","72533","16827","0.2774974194288336"
"2023-03-16 13:00:00","17434","68174","16929","0.2824939772857635"
"2023-05-19 17:00:00","17424","73608","16953","0.29866850321395777"
"2023-05-31 19:00:00","17419","80925","17020","0.2897410873184454"
"2023-05-18 22:00:00","17418","64029","16930","0.3340222758066368"
"2023-04-10 17:00:00","17417","67938","16823","0.2777745880461618"
"2023-04-06 13:00:00","17415","62362","16953","0.30703416594889466"
"2023-07-13 15:00:00","17412","70801","17069","0.36026878015161956"
"2023-03-01 10:00:00","17411","68474","17060","0.29452644879673767"
"2023-04-04 12:00:00","17406","60789","17027","0.3023669998850971"
"2023-07-14 21:00:00","17399","78446","16880","0.30036208977527445"
"2023-06-19 12:00:00","17389","70930","16989","0.3365345908332854"
"2023-07-15 16:00:00","17389","71089","16908","0.35119903387198803"
"2023-05-14 19:00:00","17383","79695","16783","0.2630155899441984"
"2023-05-27 18:00:00","17374","81747","16867","0.2946356624841718"
"2023-05-17 21:00:00","17372","70492","16856","0.277803361731522"
"2023-03-24 17:00:00","17369","75306","16844","0.2624215556451149"
"2023-03-04 23:00:00","17365","54873","16754","0.3682119205298014"
"2023-06-18 14:00:00","17365","76139","16872","0.3338324215375756"
"2023-05-09 10:00:00","17358","93123","16926","0.2332642009448093"
"2023-04-07 13:00:00","17356","63199","16822","0.29885918414381196"
"2023-04-19 10:00:00","17355","67414","16837","0.2711034284067992"
"2023-06-29 16:00:00","17350","78026","16956","0.2931988472622478"
"2023-04-20 15:00:00","17337","68011","16803","0.30345503835727056"
"2023-04-03 09:00:00","17332","65359","17042","0.29990768520655436"
"2023-05-09 12:00:00","17325","83207","16727","0.27844155844155843"
"2023-06-22 22:00:00","17323","64586","16940","0.3183628701726029"
"2023-04-26 18:00:00","17322","75832","16841","0.26977254358619096"
"2023-05-27 22:00:00","17316","71420","16839","0.3142180642180642"
"2023-06-01 19:00:00","17316","81295","16777","0.2765072765072765"
"2023-03-17 14:00:00","17315","68615","16783","0.2828761189719896"
"2023-04-10 16:00:00","17315","63177","16717","0.28587929540860524"
"2023-05-06 14:00:00","17309","78952","16751","0.2923912415506384"
"2023-06-14 18:00:00","17301","75887","16770","0.2883070342754754"
"2023-04-27 18:00:00","17296","74958","16788","0.27636447733580016"
"2023-04-14 14:00:00","17295","65414","16732","0.3032668401272044"
"2023-05-21 21:00:00","17294","70995","16760","0.29241355383369955"
"2023-05-09 16:00:00","17292","77505","16643","0.28764746703678"
"2023-06-06 18:00:00","17291","77476","16841","0.2679428604476317"
"2023-07-16 18:00:00","17291","76340","16816","0.31513504135099185"
"2023-03-18 23:00:00","17288","57985","16601","0.33798010180472005"
"2023-06-28 18:00:00","17283","78103","16891","0.2878551177457617"
"2023-05-30 18:00:00","17280","78135","16817","0.29780092592592594"
"2023-07-10 13:00:00","17280","69282","16921","0.3679398148148148"
"2023-05-17 20:00:00","17279","71659","16820","0.28601192198622605"
"2023-03-09 10:00:00","17276","68649","16747","0.29323917573512387"
"2023-06-24 18:00:00","17269","79098","16938","0.3213272337714981"
"2023-04-13 21:00:00","17264","63785","16655","0.2907784986098239"
"2023-04-18 16:00:00","17258","64489","16672","0.2889094912504346"
"2023-04-15 11:00:00","17255","71286","16706","0.2986960301361924"
"2023-04-09 09:00:00","17247","82323","16779","0.27175740708529017"
"2023-05-20 19:00:00","17243","79039","16700","0.2772139418894624"
"2023-03-28 14:00:00","17234","66930","16736","0.29470813508181504"
"2023-06-20 14:00:00","17234","66664","16804","0.3580132296622955"
"2023-05-05 22:00:00","17223","67164","16625","0.32183707832549496"
"2023-03-11 23:00:00","17213","53976","16638","0.3653633881368733"
"2023-03-28 15:00:00","17209","66960","16717","0.2849090592132024"
"2023-03-22 13:00:00","17202","69911","16597","0.26496918962911287"
"2023-07-11 18:00:00","17201","78062","16786","0.2967850706354282"
"2023-03-28 16:00:00","17199","69192","16632","0.27972556543985116"
"2023-06-30 16:00:00","17197","75515","16814","0.3432575449206257"
"2023-06-18 13:00:00","17194","72361","16746","0.3404094451552867"
"2023-05-21 18:00:00","17189","73908","16712","0.28332072837279654"
"2023-03-06 10:00:00","17188","64496","16772","0.3023621131021643"
"2023-04-30 11:00:00","17188","91709","16689","0.2762392366767512"
"2023-06-30 15:00:00","17183","70680","16758","0.34732002560670433"
"2023-05-07 14:00:00","17181","78245","16596","0.2899132762935801"
"2023-03-23 09:00:00","17172","68391","16628","0.29443279757745167"
"2023-05-20 22:00:00","17160","67722","16660","0.3191142191142191"
"2023-06-17 16:00:00","17159","67893","16744","0.34739786700856695"
"2023-06-12 14:00:00","17157","76628","16631","0.2912513842746401"
"2023-04-04 16:00:00","17154","65396","16686","0.29281800163227234"
"2023-03-25 11:00:00","17152","80738","16644","0.2534981343283582"
"2023-04-23 09:00:00","17151","84884","16683","0.26797271296134334"
"2023-06-07 18:00:00","17150","77344","16533","0.2721865889212828"
"2023-04-22 22:00:00","17147","67513","16574","0.3100833965125095"
"2023-04-21 14:00:00","17145","68856","16657","0.3131525226013415"
"2023-05-09 11:00:00","17145","85693","16668","0.2743657042869641"
"2023-03-30 12:00:00","17137","67658","16754","0.28703973857734727"
"2023-03-03 10:00:00","17133","64161","16804","0.30893597151695557"
"2023-07-09 11:00:00","17132","79580","16842","0.3470114405790333"
"2023-03-21 12:00:00","17128","65094","16586","0.284563288183092"
"2023-04-29 14:00:00","17126","81578","16679","0.27893261707345557"
"2023-07-14 20:00:00","17119","79645","16644","0.2944681348209592"
"2023-05-08 22:00:00","17117","71800","16445","0.28451247298007826"
"2023-05-06 13:00:00","17116","79722","16587","0.2869245150736153"
"2023-03-15 09:00:00","17113","67979","16740","0.28142347922631916"
"2023-03-22 12:00:00","17107","70101","16574","0.26398550301046353"
"2023-03-16 14:00:00","17105","68787","16623","0.2753580824320374"
"2023-05-17 22:00:00","17104","58976","16525","0.3462347988774555"
"2023-07-15 17:00:00","17100","77602","16541","0.3348538011695906"
"2023-05-21 14:00:00","17094","73895","16700","0.331987831987832"
"2023-05-07 10:00:00","17093","84722","16588","0.26326566430702625"
"2023-05-08 12:00:00","17090","82694","16411","0.27039204212990053"
"2023-04-19 15:00:00","17088","72525","16481","0.28727762172284643"
"2023-03-10 23:00:00","17081","52993","16482","0.3660792693636204"
"2023-05-22 14:00:00","17081","66115","16668","0.326386042971723"
"2023-03-17 13:00:00","17069","68094","16560","0.26820551877672977"
"2023-07-16 19:00:00","17069","75905","16615","0.320171070361474"
"2023-04-03 14:00:00","17062","60660","16652","0.31221427734146057"
"2023-03-23 22:00:00","17061","60030","16340","0.3076021335208956"
"2023-03-27 15:00:00","17052","69288","16474","0.28155055125498474"
"2023-07-08 17:00:00","17051","85218","16607","0.3440267432995132"
"2023-03-29 13:00:00","17046","71183","16568","0.2749032030975009"
"2023-04-19 11:00:00","17046","65669","16537","0.27930306230200636"
"2023-05-02 18:00:00","17042","78711","16464","0.2686891209951884"
"2023-04-05 15:00:00","17040","63187","16565","0.29853286384976524"
"2023-07-06 17:00:00","17040","73409","16603","0.3060446009389671"
"2023-06-05 22:00:00","17039","66267","16567","0.29995891777686484"
"2023-07-02 12:00:00","17037","76593","16741","0.33550507718495043"
"2023-05-28 15:00:00","17030","78497","16585","0.31115678214914855"
"2023-04-03 11:00:00","17025","63294","16694","0.3084287812041116"
"2023-03-29 16:00:00","17022","71354","16722","0.25972271178474915"
"2023-04-17 11:00:00","17021","64606","16565","0.3004523823512132"
"2023-05-06 10:00:00","17016","82309","16603","0.27103902209685005"
"2023-05-14 20:00:00","17015","73927","16418","0.2676461945342345"
"2023-06-01 22:00:00","17003","64266","16482","0.29059577721578544"
"2023-05-13 18:00:00","17002","83881","16433","0.2456181625691095"
"2023-04-04 15:00:00","16999","62512","16477","0.3060768280487087"
"2023-06-12 13:00:00","16999","78639","16486","0.2807223954350256"
"2023-05-23 19:00:00","16994","73668","16593","0.26591738260562553"
"2023-04-19 22:00:00","16993","62426","16298","0.3258400517860295"
"2023-07-02 22:00:00","16991","68632","16475","0.3194043905597081"
"2023-04-04 14:00:00","16990","61464","16529","0.3059446733372572"
"2023-03-17 12:00:00","16986","68428","16541","0.2705757682797598"
"2023-04-20 17:00:00","16986","71107","16366","0.28252678676557164"
"2023-05-26 19:00:00","16986","82346","16534","0.28965030024726246"
"2023-03-29 15:00:00","16982","69667","16669","0.27364268048521967"
"2023-07-01 16:00:00","16982","73489","16562","0.3264044282181133"
"2023-06-06 22:00:00","16979","65583","16461","0.2935390776841981"
"2023-07-03 17:00:00","16977","72006","16617","0.3139541732932791"
"2023-07-03 15:00:00","16975","68860","16583","0.3425036818851252"
"2023-03-29 14:00:00","16973","69299","16559","0.279502739645319"
"2023-03-21 11:00:00","16969","69461","16418","0.2835759325829454"
"2023-03-30 14:00:00","16969","66607","16676","0.27544345571335965"
"2023-05-17 19:00:00","16957","70242","16529","0.28218434864657665"
"2023-06-11 22:00:00","16954","70495","16409","0.29155361566591953"
"2023-07-09 18:00:00","16954","77006","16532","0.3147339860799811"
"2023-07-10 18:00:00","16954","79208","16558","0.29969328771971215"
"2023-04-06 16:00:00","16951","62220","16429","0.2789805911155684"
"2023-05-10 17:00:00","16942","75176","16291","0.26714673592255933"
"2023-06-11 16:00:00","16935","77156","16353","0.286152937702982"
"2023-04-16 22:00:00","16932","56025","16339","0.3290219702338767"
"2023-06-09 21:00:00","16902","76037","16333","0.2701455449059283"
"2023-07-15 15:00:00","16902","72908","16526","0.3513193704886996"
"2023-04-14 12:00:00","16899","64098","16363","0.29747322326764897"
"2023-05-09 15:00:00","16898","75693","16269","0.28080246182980234"
"2023-03-31 14:00:00","16897","71534","16643","0.28194354027342133"
"2023-05-23 21:00:00","16896","69044","16513","0.2800071022727273"
"2023-05-21 15:00:00","16888","73384","16462","0.31833254381809567"
"2023-05-18 18:00:00","16886","69982","16379","0.29047731848868885"
"2023-06-04 22:00:00","16872","65453","16337","0.30938833570412516"
"2023-06-21 17:00:00","16871","69404","16427","0.31462272538675834"
"2023-04-06 15:00:00","16858","60323","16334","0.29819670186261715"
"2023-04-06 14:00:00","16855","62369","16343","0.30145357460694155"
"2023-04-07 10:00:00","16853","64047","16470","0.2830356613065923"
"2023-03-29 12:00:00","16845","70298","16342","0.2788364499851588"
"2023-04-21 15:00:00","16841","70013","16366","0.30746392732023037"
"2023-04-24 14:00:00","16838","67554","16407","0.3160707922556123"
"2023-05-25 19:00:00","16832","78472","16422","0.2802400190114068"
"2023-06-17 17:00:00","16831","68963","16383","0.34638464737686414"
"2023-04-15 09:00:00","16830","73861","16326","0.2800356506238859"
"2023-04-25 21:00:00","16829","68507","16331","0.29740329193653814"
"2023-06-12 15:00:00","16823","77703","16309","0.28954407656184983"
"2023-07-14 19:00:00","16821","79538","16392","0.2888651090898282"
"2023-06-05 17:00:00","16812","73205","16384","0.28533190578158457"
"2023-05-15 18:00:00","16805","72624","16269","0.28021422195775064"
"2023-03-30 15:00:00","16802","67431","16537","0.25985001785501727"
"2023-07-03 22:00:00","16796","68833","16344","0.31245534651107404"
"2023-03-23 15:00:00","16787","66809","16259","0.27848930720200155"
"2023-06-12 16:00:00","16784","78767","16325","0.29992850333651094"
"2023-03-30 13:00:00","16778","68330","16509","0.2803075455954226"
"2023-05-11 21:00:00","16778","71399","16162","0.2617117654070807"
"2023-05-09 14:00:00","16774","78198","16097","0.2896148801716943"
"2023-06-22 17:00:00","16770","71183","16352","0.30184853905784137"
"2023-03-07 11:00:00","16769","63176","16286","0.3232750909416184"
"2023-06-10 22:00:00","16767","74024","16305","0.28031251863780043"
"2023-06-25 13:00:00","16767","76546","16402","0.31502355817975786"
"2023-05-09 13:00:00","16764","79062","16151","0.2866857551896922"
"2023-06-16 14:00:00","16757","63054","16344","0.32499850808617287"
"2023-06-03 10:00:00","16756","84316","16454","0.29189544043924565"
"2023-07-15 21:00:00","16740","77622","16234","0.29695340501792117"
"2023-05-06 22:00:00","16739","67993","16189","0.3048569209630205"
"2023-07-04 17:00:00","16734","68245","16363","0.3473168399665352"
"2023-04-18 14:00:00","16732","64242","16251","0.2902223284723882"
"2023-05-21 16:00:00","16730","75330","16287","0.29318589360430364"
"2023-04-04 10:00:00","16721","63079","16339","0.28766222115902157"
"2023-04-21 13:00:00","16721","66663","16216","0.30775671311524433"
"2023-06-19 11:00:00","16721","69908","16372","0.33981221218826624"
"2023-07-01 22:00:00","16721","85564","16164","0.3047664613360445"
"2023-07-01 10:00:00","16705","80967","16414","0.30685423525890454"
"2023-04-17 09:00:00","16704","65824","16276","0.2876556513409962"
"2023-07-10 12:00:00","16704","69753","16338","0.352610153256705"
"2023-03-13 11:00:00","16700","64108","16285","0.297185628742515"
"2023-03-24 10:00:00","16698","70166","16282","0.24140615642591928"
"2023-05-16 18:00:00","16694","71240","16227","0.2691985144363244"
"2023-04-14 22:00:00","16692","60478","16066","0.3107476635514019"
"2023-06-09 19:00:00","16688","80061","16225","0.2654602109300096"
"2023-07-01 11:00:00","16681","76657","16364","0.3178466518793837"
"2023-04-14 15:00:00","16680","65882","16080","0.2986810551558753"
"2023-03-01 22:00:00","16676","54989","16394","0.3131446390021588"
"2023-04-30 17:00:00","16670","78993","16368","0.2811637672465507"
"2023-03-24 12:00:00","16664","68228","16170","0.2707033125300048"
"2023-03-28 13:00:00","16661","66098","16221","0.2846167697016986"
"2023-07-16 14:00:00","16660","71886","16284","0.35294117647058826"
"2023-04-20 16:00:00","16645","68428","16120","0.28603184139381194"
"2023-04-29 15:00:00","16640","81050","16204","0.2745192307692308"
"2023-06-12 12:00:00","16638","82576","16166","0.26782065152061546"
"2023-07-05 16:00:00","16638","68188","16218","0.33128981848779904"
"2023-06-21 16:00:00","16634","65362","16197","0.33088854154142117"
"2023-03-20 11:00:00","16626","71261","16091","0.2701792373391074"
"2023-05-24 20:00:00","16622","77333","16206","0.2831187582721694"
"2023-06-04 12:00:00","16617","79343","16234","0.3013179274237227"
"2023-05-22 12:00:00","16614","68097","16201","0.3510894426387384"
"2023-06-11 17:00:00","16614","77344","16044","0.2855423137113278"
"2023-05-28 12:00:00","16612","82268","16180","0.2983385504454611"
"2023-06-08 18:00:00","16610","77238","16072","0.28362432269717036"
"2023-06-14 22:00:00","16606","66289","16146","0.3171142960375768"
"2023-06-18 11:00:00","16604","76707","16228","0.32528306432185017"
"2023-05-03 17:00:00","16594","71421","16043","0.2831143786910932"
"2023-05-24 19:00:00","16584","77636","16210","0.2768330921369995"
"2023-05-10 16:00:00","16580","71765","15907","0.2689384800965018"
"2023-04-04 11:00:00","16577","59704","16196","0.30101948482837665"
"2023-04-30 10:00:00","16573","88055","16137","0.257406625233814"
"2023-05-28 11:00:00","16573","86509","16142","0.2981958607373439"
"2023-04-14 13:00:00","16571","62699","16115","0.30354233299137046"
"2023-05-01 09:00:00","16564","90578","16120","0.2589954117362956"
"2023-03-31 13:00:00","16560","69306","16296","0.27608695652173915"
"2023-04-12 17:00:00","16558","63223","15958","0.2788380239159319"
"2023-05-08 13:00:00","16558","82787","15905","0.27521439787413937"
"2023-03-27 13:00:00","16555","66771","16023","0.28317728782845064"
"2023-04-07 09:00:00","16552","64863","16203","0.2845577573707105"
"2023-05-31 17:00:00","16545","71472","16163","0.31991538229072225"
"2023-07-09 15:00:00","16544","73833","16194","0.3400628626692456"
"2023-05-30 22:00:00","16543","63368","16171","0.3305930000604485"
"2023-03-02 23:00:00","16530","45787","15830","0.3872353297035693"
"2023-04-03 15:00:00","16523","60309","16083","0.3053319615082007"
"2023-05-31 22:00:00","16520","63081","16088","0.3222154963680388"
"2023-04-26 17:00:00","16519","72844","16071","0.27071856649918274"
"2023-07-08 14:00:00","16512","92775","16146","0.3485343992248062"
"2023-05-02 17:00:00","16511","73172","15966","0.2781176185573254"
"2023-05-08 09:00:00","16510","87703","16026","0.24857662023016353"
"2023-03-14 09:00:00","16509","66519","16062","0.3052274516930159"
"2023-03-24 16:00:00","16507","70923","16024","0.26085902950263523"
"2023-06-02 16:00:00","16504","67580","16046","0.318771206980126"
"2023-03-28 09:00:00","16503","73131","16005","0.2560140580500515"
"2023-07-02 11:00:00","16503","79746","16155","0.31994182875840754"
"2023-04-29 13:00:00","16502","81734","16126","0.26820991394982424"
"2023-03-26 22:00:00","16500","58707","15830","0.3143030303030303"
"2023-03-23 10:00:00","16499","68959","15918","0.2859567246499788"
"2023-04-12 14:00:00","16494","59562","15992","0.285133988116891"
"2023-07-03 12:00:00","16491","67156","16211","0.3253289673155054"
"2023-07-03 16:00:00","16481","69352","16124","0.3367514107153692"
"2023-05-07 13:00:00","16480","79024","15913","0.2783980582524272"
"2023-07-16 17:00:00","16477","76265","16077","0.3210535898525217"
"2023-05-11 18:00:00","16476","75672","15945","0.24732944889536296"
"2023-04-14 11:00:00","16474","62509","15978","0.29579944154425153"
"2023-04-28 16:00:00","16467","74430","16027","0.3036983057023137"
"2023-06-22 12:00:00","16466","69760","15985","0.3187780881817078"
"2023-04-24 12:00:00","16462","66305","15994","0.31022961973028795"
"2023-04-11 17:00:00","16458","64208","15884","0.2886742009964759"
"2023-04-03 22:00:00","16444","57184","15832","0.30929214303089275"
"2023-05-07 09:00:00","16443","85623","15960","0.259867420786961"
"2023-06-01 14:00:00","16420","64141","16025","0.3543848964677223"
"2023-06-07 22:00:00","16415","62092","15813","0.2978982637831252"
"2023-04-13 14:00:00","16405","61460","16053","0.29588540079244136"
"2023-03-15 23:00:00","16396","47924","15819","0.3434374237618931"
"2023-06-29 15:00:00","16396","75525","16054","0.292205415955111"
"2023-06-27 18:00:00","16392","75826","16009","0.2740361151781357"
"2023-05-29 18:00:00","16389","77804","15958","0.2768930380133016"
"2023-05-22 13:00:00","16388","64758","15992","0.3401879423968758"
"2023-06-18 12:00:00","16379","75383","15937","0.32053238903473963"
"2023-07-07 13:00:00","16377","67633","16006","0.33467668071075285"
"2023-05-05 17:00:00","16376","71852","15754","0.29103566194430874"
"2023-06-12 22:00:00","16373","67332","15851","0.3015330116655469"
"2023-04-06 11:00:00","16367","62306","15922","0.29565589295533695"
"2023-04-18 12:00:00","16360","61149","15887","0.2748777506112469"
"2023-07-12 22:00:00","16351","67565","15884","0.3273194300042811"
"2023-03-20 10:00:00","16349","69302","15766","0.2644810080127225"
"2023-07-11 13:00:00","16348","66805","16020","0.3697700024467825"
"2023-05-14 18:00:00","16347","76620","15786","0.2536856915642014"
"2023-07-09 17:00:00","16347","74835","15923","0.3187129136844681"
"2023-04-14 10:00:00","16345","63392","15961","0.2972162740899358"
"2023-05-24 21:00:00","16344","69684","15911","0.2881179637787567"
"2023-05-13 17:00:00","16342","82648","15804","0.24427854607759147"
"2023-06-14 17:00:00","16341","71394","15867","0.2844991126614038"
"2023-05-31 18:00:00","16322","77769","15951","0.2837274843769146"
"2023-05-08 14:00:00","16318","79816","15702","0.2772398578257139"
"2023-07-07 15:00:00","16317","68166","15943","0.34191334191334194"
"2023-03-26 09:00:00","16309","88950","15881","0.2345943957324177"
"2023-07-12 13:00:00","16302","70550","15924","0.35695006747638325"
"2023-05-06 11:00:00","16300","76552","15728","0.2869325153374233"
"2023-06-10 18:00:00","16299","78018","15781","0.2759678507883919"
"2023-06-10 12:00:00","16298","80225","15919","0.2597251196465824"
"2023-06-01 18:00:00","16288","75764","15821","0.27965373280943023"
"2023-06-28 22:00:00","16280","67124","15828","0.30675675675675673"
"2023-05-21 17:00:00","16279","74885","15878","0.273849745070336"
"2023-06-22 14:00:00","16273","67051","15909","0.33189946537208875"
"2023-04-22 09:00:00","16271","79046","15858","0.2686374531374839"
"2023-03-23 08:00:00","16267","65876","15632","0.30017827503534766"
"2023-04-22 11:00:00","16267","76887","15826","0.27860084834327165"
"2023-07-11 12:00:00","16261","68483","15990","0.3595104852100117"
"2023-03-29 11:00:00","16256","68920","15775","0.27589812992125984"
"2023-04-10 15:00:00","16251","61239","15707","0.28115192911205467"
"2023-07-09 22:00:00","16245","65399","15744","0.33056325023084027"
"2023-07-04 16:00:00","16243","61908","15879","0.3552915101890045"
"2023-04-24 13:00:00","16242","65397","15755","0.30556581701760865"
"2023-05-02 15:00:00","16242","69090","15663","0.2934367688708287"
"2023-07-27 20:00:00","16242","88730","15823","0.24707548331486268"
"2023-03-28 22:00:00","16239","59572","15647","0.30180429829422994"
"2023-07-07 14:00:00","16239","68521","15849","0.3357965391957633"
"2023-04-18 13:00:00","16235","61602","15787","0.28192177394518014"
"2023-05-07 12:00:00","16232","79350","15652","0.276429275505175"
"2023-04-06 12:00:00","16231","58839","15885","0.2917873205594233"
"2023-03-28 10:00:00","16220","69161","15781","0.2729963008631319"
"2023-03-30 11:00:00","16218","69797","15732","0.2761129609076335"
"2023-05-22 22:00:00","16213","61726","15708","0.30401529636711283"
"2023-07-02 10:00:00","16213","82248","15915","0.3141923148091038"
"2023-03-25 09:00:00","16210","79762","15758","0.238062924120913"
"2023-03-28 12:00:00","16206","65141","15781","0.2790324571146489"
"2023-05-29 22:00:00","16205","64844","15792","0.31922246220302375"
"2023-03-13 10:00:00","16203","66488","15876","0.2795778559526014"
"2023-05-19 16:00:00","16203","67961","15717","0.2977843609208171"
"2023-06-15 17:00:00","16202","68677","15752","0.3192815701765214"
"2023-03-02 10:00:00","16199","64543","15945","0.2919316007160936"
"2023-05-31 14:00:00","16196","67952","15791","0.3312546307730304"
"2023-07-29 19:00:00","16192","83160","15862","0.25117341897233203"
"2023-06-24 17:00:00","16188","71723","15865","0.32202866320731405"
"2023-03-05 08:00:00","16180","77692","15725","0.2765142150803461"
"2023-03-21 10:00:00","16180","69485","15661","0.2745364647713226"
"2023-07-16 11:00:00","16180","80469","15875","0.3061186650185414"
"2023-04-06 10:00:00","16162","62932","15760","0.29315678752629626"
"2023-04-02 08:00:00","16160","75209","15767","0.2880569306930693"
"2023-05-20 12:00:00","16152","77991","15831","0.26721149083704804"
"2023-06-11 15:00:00","16152","73749","15553","0.28485636453689944"
"2023-05-27 17:00:00","16148","75504","15690","0.2996655932623235"
"2023-03-05 23:00:00","16146","45306","15584","0.3621330360460796"
"2023-04-20 12:00:00","16146","67263","15635","0.30069367025888766"
"2023-04-27 17:00:00","16136","70616","15698","0.2769583539910759"
"2023-07-16 12:00:00","16134","76070","15777","0.3161026403867609"
"2023-04-09 22:00:00","16131","53850","15571","0.33035769636104395"
"2023-07-16 16:00:00","16121","72459","15778","0.3280813845294957"
"2023-07-13 22:00:00","16108","64532","15643","0.32437298236900924"
"2023-07-05 15:00:00","16107","64604","15735","0.33786552430620226"
"2023-05-27 12:00:00","16105","85282","15752","0.2615957777087861"
"2023-04-02 22:00:00","16103","53248","15573","0.336086443519841"
"2023-05-28 10:00:00","16099","87686","15711","0.27759488166966895"
"2023-06-22 15:00:00","16098","65767","15748","0.3272456205739843"
"2023-06-06 14:00:00","16089","65268","15647","0.29784324693890235"
"2023-03-24 13:00:00","16083","67579","15607","0.2663682148852826"
"2023-05-05 16:00:00","16077","68664","15482","0.30148659575791503"
"2023-06-07 13:00:00","16068","64496","15638","0.3038337067463281"
"2023-05-26 22:00:00","16057","67296","15560","0.30703120134520767"
"2023-06-22 16:00:00","16050","67066","15654","0.31021806853582556"
"2023-04-06 22:00:00","16037","54156","15494","0.3157697823782503"
"2023-06-23 15:00:00","16033","67562","15697","0.32757437784569327"
"2023-03-27 12:00:00","16031","66903","15543","0.27546628407460544"
"2023-03-03 23:00:00","16030","49212","15483","0.3705552089831566"
"2023-05-04 16:00:00","16028","65533","15489","0.29130272023958076"
"2023-04-12 13:00:00","16024","58030","15607","0.2778332501248128"
"2023-04-20 13:00:00","16022","69231","15493","0.2939707901635252"
"2023-07-16 13:00:00","16022","72773","15624","0.33628760454375234"
"2023-07-11 22:00:00","16021","65838","15600","0.32076649397665563"
"2023-04-28 15:00:00","16014","72575","15558","0.2842512801298864"
"2023-04-18 22:00:00","16000","57945","15343","0.2966875"
"2023-04-26 22:00:00","16000","58510","15535","0.3196875"
"2023-03-10 09:00:00","15998","67322","15507","0.2819102387798475"
"2023-07-06 23:00:00","15994","78620","15544","0.331186695010629"
"2023-03-31 12:00:00","15990","66083","15752","0.28086303939962476"
"2023-06-01 16:00:00","15988","67215","15483","0.3407555666750062"
"2023-06-28 17:00:00","15983","70954","15626","0.29712819871113055"
"2023-05-12 18:00:00","15979","75914","15409","0.24795043494586644"
"2023-03-16 11:00:00","15963","66569","15492","0.26047735388084947"
"2023-06-23 16:00:00","15962","69016","15629","0.3181932088710688"
"2023-04-26 16:00:00","15957","68597","15563","0.28658269098201417"
"2023-03-27 14:00:00","15955","68421","15390","0.27771858351613915"
"2023-06-14 16:00:00","15953","65061","15543","0.33009465304331476"
"2023-07-11 17:00:00","15949","70712","15531","0.32114866135807885"
"2023-07-15 20:00:00","15949","75610","15501","0.30164900620728574"
"2023-04-14 09:00:00","15941","62915","15555","0.28944231854965186"
"2023-03-29 10:00:00","15940","70619","15564","0.26411543287327477"
"2023-03-24 11:00:00","15934","70235","15412","0.2603865947031505"
"2023-06-30 14:00:00","15921","69966","15528","0.3409333584573833"
"2023-07-04 15:00:00","15918","64005","15604","0.3446412865937932"
"2023-06-12 11:00:00","15917","81280","15497","0.264999685870453"
"2023-03-24 14:00:00","15899","65895","15453","0.26253223473174414"
"2023-06-03 09:00:00","15899","82592","15571","0.2795144348701176"
"2023-05-23 18:00:00","15896","69580","15562","0.27403120281831905"
"2023-05-21 13:00:00","15895","71959","15474","0.3104749921358918"
"2023-06-28 14:00:00","15895","65297","15534","0.32368669392890853"
"2023-07-11 14:00:00","15892","66221","15586","0.3581676315127108"
"2023-05-27 16:00:00","15891","76681","15427","0.305707633251526"
"2023-06-18 10:00:00","15891","78104","15527","0.3034421999874143"
"2023-04-12 15:00:00","15889","58773","15339","0.2872427465542199"
"2023-07-07 23:00:00","15881","55725","15441","0.3562118254517978"
